-57.53049087524414,33.75806427001953,-214.4546661376953,0.0,0
-58.502559661865234,33.758358001708984,-215.66009521484375,1.5485610961914062,1
-59.47197723388672,33.75851821899414,-216.85195922851562,3.0849151611328125,2
-60.4364128112793,33.75855255126953,-218.0245361328125,4.603177547454834,3
-61.39544677734375,33.75846481323242,-219.17507934570312,6.101028919219971,4
-62.350563049316406,33.75821304321289,-220.30413818359375,7.579920291900635,5
-63.30454635620117,33.757816314697266,-221.4145965576172,9.043914794921875,6
-64.26044464111328,33.75724792480469,-222.51083374023438,10.4984130859375,7
-65.22081756591797,33.75648498535156,-223.59727478027344,11.948507308959961,8
-66.18717956542969,33.7555046081543,-224.67752075195312,13.397944450378418,9
-67.1598129272461,33.75429916381836,-225.75445556640625,14.849103927612305,10
-68.1381607055664,33.75283432006836,-226.82981872558594,16.302949905395508,11
-69.12102508544922,33.751075744628906,-227.9046630859375,17.75944709777832,12
-70.10708618164062,33.74904251098633,-228.97972106933594,19.21826171875,13
-71.09507751464844,33.7466926574707,-230.0553436279297,20.678810119628906,14
-72.08396911621094,33.744041442871094,-231.1319580078125,22.14067840576172,15
-73.072998046875,33.741092681884766,-232.2098388671875,23.603580474853516,16
-74.06159210205078,33.73787307739258,-233.28907775878906,25.06719970703125,17
-75.04922485351562,33.73441696166992,-234.36973571777344,26.531208038330078,18
-76.03545379638672,33.73075485229492,-235.45181274414062,27.995319366455078,19
-77.01970672607422,33.72693634033203,-236.5353546142578,29.459190368652344,20
-78.00115203857422,33.7230110168457,-237.62063598632812,30.922460556030273,21
-78.97868347167969,33.71902847290039,-238.70848083496094,32.385013580322266,22
-79.95072174072266,33.715030670166016,-239.80035400390625,33.84693145751953,23
-80.91513061523438,33.71107482910156,-240.89857482910156,35.308998107910156,24
-83.70150756835938,33.704219818115234,-244.40199279785156,39.7855110168457,25
-84.51790618896484,33.70664596557617,-245.6979217529297,41.31977081298828,26
-85.24297332763672,33.712257385253906,-247.06607055664062,42.868587493896484,27
-85.83900451660156,33.72077941894531,-248.45704650878906,44.38237380981445,28
-86.3161392211914,33.73086929321289,-249.90325927734375,45.90580749511719,29
-86.65743255615234,33.743648529052734,-251.39218139648438,47.43400573730469,30
-86.84839630126953,33.75775146484375,-252.92306518554688,48.977439880371094,31
