13.0967,-0.2547,9.7632,0.000197
13.6773,-0.2488,10.0558,0.000674
14.2561,-0.2429,10.3475,0.001153
14.8363,-0.2370,10.6399,0.001628
15.4696,-0.2306,10.9591,0.002148
16.0485,-0.2247,11.2508,0.002625
16.6293,-0.2189,11.5434,0.003101
17.2098,-0.2131,11.8359,0.003578
17.7890,-0.2073,12.1274,0.004052
18.3703,-0.2015,12.4197,0.004529
18.9510,-0.1957,12.7116,0.005007
19.5305,-0.1900,13.0027,0.005482
20.1121,-0.1842,13.2948,0.005959
20.7452,-0.1780,13.6130,0.006479
21.3248,-0.1723,13.9043,0.006955
21.9062,-0.1666,14.1966,0.007429
22.4861,-0.1610,14.4882,0.007907
23.0657,-0.1553,14.7797,0.008381
23.6469,-0.1497,15.0722,0.008859
24.2264,-0.1442,15.3640,0.009336
24.8061,-0.1386,15.6559,0.009811
25.3873,-0.1331,15.9486,0.010288
26.0193,-0.1270,16.2667,0.010808
26.5997,-0.1215,16.5587,0.011287
27.1809,-0.1160,16.8511,0.011762
27.7603,-0.1106,17.1424,0.012238
28.3409,-0.1051,17.4344,0.012716
28.9219,-0.0997,17.7267,0.013196
29.5010,-0.0943,18.0182,0.013673
30.0817,-0.0889,18.3106,0.014149
30.6623,-0.0836,18.6032,0.014628
31.2938,-0.0778,18.9215,0.015145
31.8746,-0.0725,19.2143,0.015627
32.4547,-0.0672,19.5069,0.016104
33.0335,-0.0619,19.7990,0.016583
33.6143,-0.0567,20.0921,0.017061
34.1942,-0.0515,20.3849,0.017541
34.7731,-0.0463,20.6771,0.018019
35.4069,-0.0406,20.9970,0.018543
35.9338,-0.0360,21.2630,0.018980
36.5657,-0.0304,21.5821,0.019498
37.1465,-0.0253,21.8755,0.019979
37.7257,-0.0202,22.1683,0.020460
38.3050,-0.0152,22.4612,0.020938
38.8856,-0.0101,22.7549,0.021422
39.4644,-0.0052,23.0479,0.021898
40.0437,-0.0002,23.3413,0.022381
40.6240,0.0047,23.6354,0.022862
41.2025,0.0096,23.9287,0.023342
41.8347,0.0150,24.2493,0.023869
42.4147,0.0198,24.5435,0.024350
42.9930,0.0246,24.8368,0.024828
43.5730,0.0295,25.1309,0.025313
44.1535,0.0343,25.4253,0.025960
44.7322,0.0390,25.7187,0.026288
46.4712,0.0532,26.6003,0.027759
47.1045,0.0583,26.9212,0.028209
47.6849,0.0629,27.2152,0.029587
48.8453,0.0722,27.8018,0.029643
49.4271,0.0768,28.0955,0.030035
50.0071,0.0813,28.3880,0.030673
50.5885,0.0859,28.6809,0.031155
51.1718,0.0905,28.9745,0.031636
51.7534,0.0950,29.2672,0.032116
52.3873,0.0999,29.5858,0.032641
52.9712,0.1044,29.8790,0.033123
53.5547,0.1088,30.1719,0.033606
54.1364,0.1132,30.4636,0.034090
54.7197,0.1177,30.7558,0.034575
55.3041,0.1220,31.0484,0.035056
55.8865,0.1263,31.3400,0.035540
56.4689,0.1306,31.6315,0.036024
57.0537,0.1349,31.9240,0.036506
57.6905,0.1395,32.2424,0.037032
58.2728,0.1437,32.5331,0.037516
58.8566,0.1479,32.8242,0.037998
59.4422,0.1520,33.1160,0.038482
60.0288,0.1561,33.4082,0.038968
60.6158,0.1601,33.7002,0.039449
61.2023,0.1641,33.9917,0.039930
61.7873,0.1681,34.2821,0.040410
62.3704,0.1720,34.5712,0.040891
63.0038,0.1761,34.8850,0.041409
63.5819,0.1798,35.1713,0.041881
64.1576,0.1833,35.4563,0.042353
64.7308,0.1867,35.7401,0.042820
65.3014,0.1901,36.0225,0.043284
65.8698,0.1930,36.3037,0.043749
66.4359,0.1960,36.5836,0.044212
66.9994,0.1988,36.8622,0.044668
67.5609,0.2011,37.1397,0.045125
68.1708,0.2037,37.4408,0.045623
68.7274,0.2059,37.7152,0.046075
69.2820,0.2077,37.9885,0.046525
69.8344,0.2095,38.2605,0.046969
70.3844,0.2110,38.5310,0.047413
70.9325,0.2122,38.8002,0.047855
71.4784,0.2135,39.0680,0.048295
72.0220,0.2142,39.3344,0.048736
72.5636,0.2149,39.5997,0.049175
73.1516,0.2154,39.8875,0.049648
73.6885,0.2155,40.1503,0.050085
74.2233,0.2156,40.4118,0.050517
74.7557,0.2151,40.6719,0.050945
75.2861,0.2146,40.9311,0.051373
75.8141,0.2138,41.1889,0.051798
76.3403,0.2127,41.4458,0.052220
76.8640,0.2114,41.7014,0.052645
77.4332,0.2095,41.9791,0.053102
77.9524,0.2077,42.2325,0.053522
78.4697,0.2053,42.4851,0.053939
78.9847,0.2029,42.7368,0.054356
79.4971,0.1999,42.9876,0.054772
80.0075,0.1968,43.2378,0.055186
80.5154,0.1931,43.4871,0.055596
81.0215,0.1894,43.7358,0.056005
81.5251,0.1851,43.9832,0.056414
82.0268,0.1807,44.2296,0.056820
82.5712,0.1752,44.4967,0.057261
83.0678,0.1701,44.7402,0.057665
83.5625,0.1644,44.9824,0.058063
84.0546,0.1586,45.2232,0.058463
84.5448,0.1523,45.4627,0.058857
85.0329,0.1457,45.7003,0.059250
85.5201,0.1389,45.9355,0.059642
86.0064,0.1317,46.1671,0.060032
86.4923,0.1244,46.3951,0.060419
87.0218,0.1161,46.6401,0.060837
87.5061,0.1082,46.8613,0.061221
87.9896,0.1002,47.0797,0.061599
88.4727,0.0919,47.2949,0.061982
88.9548,0.0834,47.5070,0.062357
89.4362,0.0749,47.7159,0.062732
89.9173,0.0661,47.9213,0.063108
90.3980,0.0573,48.1229,0.063484
90.9225,0.0478,48.3379,0.063884
91.4035,0.0390,48.5302,0.064254
91.8847,0.0304,48.7178,0.064620
92.3658,0.0218,48.9008,0.064982
92.8467,0.0135,49.0793,0.065343
93.3271,0.0053,49.2534,0.065703
93.8072,-0.0025,49.4231,0.066061
94.2867,-0.0100,49.5884,0.066415
94.7658,-0.0172,49.7493,0.066767
95.2877,-0.0246,49.9193,0.067150
95.7661,-0.0308,50.0701,0.067502
96.2445,-0.0365,50.2155,0.067849
96.7229,-0.0417,50.3552,0.068194
97.2009,-0.0461,50.4891,0.068536
97.6791,-0.0499,50.6174,0.068882
98.1568,-0.0532,50.7401,0.069224
98.6335,-0.0556,50.8575,0.069558
99.1097,-0.0573,50.9697,0.069893
99.6282,-0.0585,51.0861,0.070258
100.1021,-0.0588,51.1873,0.070588
100.5754,-0.0584,51.2834,0.070910
101.0477,-0.0574,51.3743,0.071239
101.5185,-0.0555,51.4599,0.071562
101.9882,-0.0533,51.5403,0.071878
102.4566,-0.0508,51.6158,0.072196
102.9235,-0.0481,51.6865,0.072512
103.3891,-0.0453,51.7524,0.072826
103.8954,-0.0420,51.8188,0.073167
104.3582,-0.0387,51.8744,0.073476
104.8197,-0.0354,51.9245,0.073785
105.2806,-0.0317,51.9687,0.074090
105.7413,-0.0279,52.0071,0.074396
106.2028,-0.0239,52.0399,0.074697
106.6651,-0.0195,52.0672,0.075001
107.1278,-0.0151,52.0896,0.075310
107.5913,-0.0104,52.1068,0.075613
108.0983,-0.0050,52.1198,0.075948
108.5646,0.0000,52.1265,0.076257
109.0331,0.0053,52.1279,0.076568
109.5036,0.0109,52.1244,0.076878
109.9766,0.0166,52.1159,0.077192
110.4524,0.0226,52.1019,0.077507
110.9305,0.0288,52.0828,0.077823
111.4113,0.0352,52.0581,0.078142
111.8942,0.0419,52.0276,0.078462
112.4233,0.0494,51.9879,0.078811
112.9103,0.0565,51.9449,0.079134
113.3988,0.0639,51.8957,0.079453
113.8890,0.0716,51.8395,0.079777
114.3805,0.0796,51.7754,0.080101
114.8729,0.0878,51.7034,0.080428
115.3665,0.0964,51.6282,0.080749
115.8584,0.1058,51.5381,0.081079
116.3492,0.1155,51.4387,0.081404
116.8829,0.1263,51.3190,0.081762
117.3700,0.1366,51.1998,0.082084
117.8549,0.1471,51.0714,0.082408
118.3374,0.1580,50.9346,0.082736
118.8177,0.1691,50.7894,0.083062
119.2962,0.1804,50.6354,0.083384
119.7730,0.1921,50.4734,0.083714
120.2483,0.2040,50.3029,0.084042
120.7222,0.2162,50.1247,0.084365
121.2384,0.2297,49.9211,0.084726
121.7108,0.2425,49.7265,0.085053
122.1826,0.2555,49.5240,0.085380
122.6536,0.2689,49.3141,0.085713
123.1237,0.2825,49.0964,0.086049
123.5930,0.2964,48.8709,0.086380
124.0615,0.3106,48.6384,0.086719
124.5293,0.3250,48.3991,0.087057
124.9965,0.3396,48.1541,0.087401
125.5056,0.3558,47.8804,0.087776
125.9721,0.3709,47.6241,0.088117
126.4383,0.3862,47.3619,0.088466
126.9042,0.4018,47.0938,0.088818
127.3696,0.4176,46.8186,0.089170
127.8343,0.4336,46.5364,0.089519
128.2974,0.4499,46.2463,0.089867
128.7582,0.4665,45.9487,0.090224
129.2159,0.4832,45.6427,0.090578
129.7103,0.5018,45.3000,0.090960
