
-0.19174296194472484,-4.713897469174222

-1.591416850450864,-5.088565450512765

-3.442388344563929,-5.584042677620325

-5.567606357153135,-6.152946964849553

-7.790019801087696,-6.747896126553096

-9.937258303989585,-7.322760596450729

-11.944519415963196,-7.860197356060724

-13.854564709244045,-8.371648890659127

-15.714835690345105,-8.869810095972518

-17.572773866062544,-9.367375867803323

-19.465799284316684,-9.874359284753776

-21.39121882846311,-10.390038836108605

-23.336320756143255,-10.911011951963353

-25.28839332499856,-11.433876062413567

-27.235063423049898,-11.955319220624956

-29.171679500129656,-12.474095880923818

-31.101309687510415,-12.991026395416897

-33.027360369117,-13.507021638162316

-34.95323792962657,-14.02299248341975

-36.88163343259652,-14.53965839564114

-38.812349022404106,-15.056965795506757

-40.744472180815656,-15.57466986999213

-42.677090389597495,-16.092525806072775

-44.609317487447754,-16.610295846545238

-46.5408197611621,-17.127890111885964

-48.47181563050738,-17.64536651579443

-50.40254980596109,-18.16279001004338

-52.3332669992283,-18.68022554673457

-54.26416420745489,-19.19772532316519

-56.19522365479866,-19.71528410786583

-58.12637994705529,-20.232883940217125

-60.05756769002045,-20.75050685959972

-61.988725034351084,-21.26813585617095

-63.9198281431512,-21.78576412284243

-65.8508911598723,-22.303395046596215

-67.78193176183925,-22.821032962229886

-69.7129676279602,-23.338682204965448

-71.64401593010099,-23.85634698516089

-73.57507256107904,-24.374025852962326

-75.50613292076036,-24.891717237356033

-77.43719240901089,-25.409419567328268

-79.36824796026514,-25.92713168422815

-81.29929795038494,-26.44485283752374

-83.23034220233964,-26.96258268625223

-85.16138206941737,-27.480321300659774

-87.09241890662193,-27.998068751452568

-89.02345621405023,-28.515825691588127

-90.95449158640402,-29.033591218978916

-92.88552476805472,-29.551365014962258

-94.81655550337382,-30.069146760875505

-96.74758455830529,-30.586936412740595

-98.67861188372477,-31.104733725360038

-100.6096366250439,-31.622538254833344

-102.54065894581838,-32.140349831013545

-104.47167901114683,-32.65816828416744

-106.40269858738593,-33.175993879316074

-108.33371611083905,-33.69382600985278

-110.26473162227364,-34.21166450474223

-112.19574516245711,-34.72950919294911

-114.1267573896003,-35.24736006961864

-116.05776835364973,-35.76521698042038

-117.9887775041976,-36.28307962362107

-119.91978490562761,-36.800947862947105

-121.85079062333011,-37.318821562394895

-123.7817955538211,-37.836700813163525

-125.71279891364125,-38.354585273039774

-127.6438007524894,-38.872474827522346

-129.5748011200644,-39.39036936210991

-131.50580028774516,-39.90826882225534

-133.43679830217417,-40.42617310453614

-135.36779498880543,-40.94408205756336

-137.29879039359406,-41.46199558957753

-139.22978456256612,-41.97991360883825

-141.16077758883984,-42.49783604001952

-143.0917694648734,-43.01576279586454

-145.02276023036822,-43.53369380553807

-146.95374992502556,-44.0516289982049

-148.88473841516512,-44.56956825699466

-150.8157257388645,-45.087511521843744

-152.7467121026586,-45.60545878856721

-154.6776975408063,-46.12341000723308

-156.60868208628895,-46.64136512756666

-158.53966503587344,-47.15932390571963

-160.47064715669674,-47.67728650779236

-162.40162847713557,-48.19525290559154

-164.33260902556674,-48.71322307092387

-166.2635882618418,-49.231196823646805

-168.19456621524566,-49.749174149013065

-170.12554347188473,-50.26715519423214

-172.0565200535517,-50.78513995568289

-173.98749597901073,-51.303128428931764

-175.91846974877134,-51.821120207948184

-177.84944290041983,-52.339115724002596

-179.7804154472464,-52.857115005086705

-181.71138740254148,-53.37511807919218

-183.6423578157748,-53.89312471684851

-185.5733267018084,-54.411134972508435

-187.50429501665866,-54.92914917791899

-189.43526276061834,-55.44716740951165

-191.36622992883332,-55.965189742337195

-193.29719421644862,-56.483215649933584

-195.2281579107143,-57.001245899432156

-197.1591209886364,-57.519280653507984

-199.09008342722117,-58.03732007483614

-201.02104384482556,-58.55536396529957

-202.95200220912454,-59.07341257321988

-204.88295979929222,-59.59146658271516

-206.81391654852695,-60.10952632041216

-208.74487238246277,-60.62759211090818

-210.67582414396006,-61.14566350662127

-212.60677478069758,-61.66374191598257

-214.53772414265228,-62.18182797045959

-216.46867207980122,-62.699922301519834

-218.39961669293422,-63.218025083251234

-220.33055778044067,-63.73613721701231

-222.2614967856482,-64.25426031554605

-224.19243342048145,-64.77239553863645

-226.12336738670612,-65.29054404334138

-228.05429452679004,-65.8087060974068

-229.9852181984899,-66.32688456601481

-231.91613788055002,-66.84508141750784

-233.8470530517148,-67.36329862022829

-235.77796106892336,-67.88153759732899

-237.70886131538094,-68.39980086750553

-239.63975513258984,-68.91809202298596

-241.5706417633162,-69.4364141162467

-243.50152043755034,-69.95477019633431

-245.4323857658971,-70.47316228205055

-247.36324112961742,-70.99159557979567

-249.29408526640498,-71.51007425592874

-251.22491691395342,-72.0286024768089

-253.1557323652187,-72.54718377646905

-255.08653059031738,-73.06582295978008

-257.0173131513755,-73.58452607586045

-258.94807919334085,-74.10329854816021

-260.87882782255474,-74.6221457897538

-262.8095450456504,-75.1410692982907

-264.74024357474343,-75.66007618505658

-266.6709229436468,-76.17916963277769

-268.60158268617346,-76.69835282418025

-270.53221276766106,-77.21762631787732

-272.46281278072456,-77.7369921201143

-274.3933916111092,-78.25645360603245

-276.32394868740545,-78.7760115588288

-278.2544833937524,-79.29566674973387

-280.18498008096896,-79.8154154389918

-282.1154541871747,-80.33526041920281

-284.04590602533597,-80.85519995690741

-285.9763359084188,-81.37523231864606

-287.90673832454075,-81.8953541383232

-289.8371139933924,-82.4155622969191

-291.7674696654711,-82.93585388041252

-293.6978063318904,-83.45622436218822

-295.6281249619087,-83.9766692097381

-297.5584187990856,-84.49718131311063

-299.4886974474095,-85.01775601392863

-301.41896273900363,-85.53838607263431

-303.3492165059905,-86.05906424966977

-305.2794584538528,-86.57978273370819

-307.2096902573151,-87.100534288934

-309.13991549446774,-87.6213122371825

-311.0701356393265,-88.14210933458959

-313.00035216467626,-88.66291833695907

-314.9305660110891,-89.18373288660385

-316.86077888809245,-89.7045509225649

-318.7909919712942,-90.22537125439203

-320.7212064363021,-90.74619269163506

-322.6514249497782,-91.26701449058683

-324.58164608745733,-91.78783581384828

-326.5118643958803,-92.308655740642

-328.44207590035705,-92.82947379235017

-330.3722766418109,-93.3502894945679

-332.30247234778085,-93.87110470761824

-334.2326670539901,-94.39191972716604

-336.16287447328637,-94.91273718487153

-338.09310831851724,-95.43355971239487

-340.0233861153316,-95.95439107549583

-341.9536885648309,-96.47522750135548

-343.8839598624186,-96.99605775084743

-345.81414800669626,-97.51687171360146

-347.744201025509,-98.03765928713827

-349.67412164116746,-98.55842201843548

-351.60404894815684,-99.0791858958227

-353.53417627029444,-99.59998847114052

-355.4646969313979,-100.12086729622958

-357.39579385324794,-100.64185857485451

-359.3272009150676,-101.16291057677348

-361.258205575315,-101.68388416414781

-363.18808529497124,-102.20463892402375

-365.11611757367695,-102.72503445388361

-367.0421715710365,-103.24504670961653

-368.9683594386633,-103.7650847891985

-370.8973778945418,-104.28567277629676

-372.8319236566567,-104.80733475457866

-374.7744403678581,-105.33054583564994

-376.72122739447894,-105.85456324032077

-378.6624742510063,-106.37743314659588

-380.588124041193,-106.8971540706125

-382.48811985169397,-107.41172452385959

-384.3603980091504,-107.92068299425725

-386.2346942120486,-108.42969795708083

-388.1486284373677,-108.94595685864634

-390.1398206620871,-109.47664714526981

-392.24448830571856,-110.02868643126295

-394.4112130295434,-110.58833124425496

