
0.003921993071941188,1.9890909971971986

1.0359420666045343,3.3704592289843447

2.2070829514491694,4.939503513510318

3.462283365949547,6.622940904130186

4.746482028449365,8.347488454199011

6.006099217513088,10.041833135320662

7.221016441430874,11.679143181609167

8.40456398091377,13.277051292829926

9.571551153339861,14.855156684456816

10.736787293537715,16.43305859560815

11.911985275793052,18.026242046530804

13.096313225225042,19.63351912932241

14.285853086272095,21.249601274971102

15.476686803372608,22.86919991446501

16.66501063813132,24.487179039200512

17.849415790426615,26.101592669193817

19.030881948052567,27.713676198429816

20.21050176211906,29.324815763532307

21.389367901393985,30.9363975252752

22.56835758341794,32.54952365903762

23.747426394406524,34.16407831715756

24.926316715760127,35.77966460943083

26.104770928879123,37.395885645653244

27.28254179680214,39.01235867995401

28.459549888071063,40.62892887747396

29.635882665984575,42.245668064221064

30.81163775205986,43.86266190386477

31.98691277496275,45.47999606991502

33.16179092444255,47.09773854806085

34.33628340838544,48.715866906513625

35.51038730079746,50.33434140413873

36.684099675684706,51.953122299801585

37.857418262238376,53.57217087304768

39.0303515139413,55.191465838735546

40.202918516690694,56.811003195623535

41.375138989321194,58.430779927524036

42.547032646109166,60.05079301194689

43.71861651272386,61.67103668801666

44.88990345865448,63.29150331852819

46.06090369456026,64.91218254619697

47.23162743110047,66.53306401373851

48.40208381075362,68.15413597589016

49.57228295528972,69.77539010476407

50.74223590539904,71.39682138311746

51.911952653783175,73.01842342907166

53.081443177719116,74.64018983935536

54.25071428228697,76.2621104157602

55.419776975845586,77.88418317388442

56.588639074432564,79.50640228935725

57.75730839408549,81.12876193780797

58.925790986128824,82.7512539064462

60.09409408624506,84.3738730176903

61.26222599822835,85.99661694885552

62.43019330415651,87.61948104476053

63.59800256006181,89.24246061402343

64.76565627494958,90.86554574262586

65.93316396753181,92.48873784133222

67.10053106404484,94.1120330215341

68.26776299072503,95.73542739462306

69.43486293357994,97.35891399808048

70.60183591870909,98.98248937522209

71.76868862987224,100.60615330629312

72.93542557519199,102.22990258445108

74.10205122538777,103.85373395078828

75.26856522822409,105.477637711551

76.43497621402751,107.1016177696022

77.60128792048214,108.72567148506462

78.7675040852721,110.34979621806113

